user_device,user_osName,user_browserName,user_lat_lng,dest_lat_lng,booked_flight,booked_hotel,booked_rental,subscriber_id,subscriber_name,subscriber_tier,avg_daily_rate,commission_rate,mobile_optimized,p_conversion_ground_truth
mobile,Android,Chrome,"39.0323,-106.348","46.3532,-119.4601",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"39.0323,-106.348","46.3532,-119.4601",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"39.0323,-106.348","46.3532,-119.4601",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"44.4232,-111.1404","50.7532,-113.9011",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Chrome,"44.4232,-111.1404","50.7532,-113.9011",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Chrome,"44.4232,-111.1404","50.7532,-113.9011",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Chrome,"44.4232,-111.1404","50.7532,-113.9011",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Chrome,"44.4232,-111.1404","50.7532,-113.9011",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,iOS,Chrome,"30.1245,-105.2867","22.1595,-104.8659",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.03916572279676437
mobile,iOS,Chrome,"30.1245,-105.2867","22.1595,-104.8659",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.03916572279676437
mobile,iOS,Chrome,"30.1245,-105.2867","22.1595,-104.8659",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.01798620996209156
mobile,iOS,Chrome,"30.1245,-105.2867","22.1595,-104.8659",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.03916572279676437
mobile,iOS,Chrome,"30.1245,-105.2867","22.1595,-104.8659",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.01798620996209156
desktop,macOS,Chrome,"43.1407,-114.2602","50.6221,-128.6365",1.0,1,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,macOS,Chrome,"43.1407,-114.2602","50.6221,-128.6365",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,macOS,Chrome,"43.1407,-114.2602","50.6221,-128.6365",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.13010847436299788
desktop,macOS,Chrome,"43.1407,-114.2602","50.6221,-128.6365",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,macOS,Chrome,"43.1407,-114.2602","50.6221,-128.6365",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
desktop,macOS,Chrome,"40.4934,-72.9234","53.0286,-75.9321",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Chrome,"40.4934,-72.9234","53.0286,-75.9321",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Chrome,"40.4934,-72.9234","53.0286,-75.9321",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Chrome,"40.4934,-72.9234","53.0286,-75.9321",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Chrome,"40.4934,-72.9234","53.0286,-75.9321",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
desktop,Windows,Edge,"47.4019,-80.7897","35.6428,-87.1197",1.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.10433122311900135
desktop,Windows,Edge,"47.4019,-80.7897","35.6428,-87.1197",1.0,1,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.10433122311900135
desktop,Windows,Edge,"47.4019,-80.7897","35.6428,-87.1197",1.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.10433122311900135
desktop,Windows,Edge,"47.4019,-80.7897","35.6428,-87.1197",1.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.10433122311900135
desktop,Windows,Edge,"47.4019,-80.7897","35.6428,-87.1197",1.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.10433122311900135
desktop,Linux,,"46.1799,-96.8804","38.159,-109.5435",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Linux,,"46.1799,-96.8804","38.159,-109.5435",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Linux,,"46.1799,-96.8804","38.159,-109.5435",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Linux,,"46.1799,-96.8804","38.159,-109.5435",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Linux,,"46.1799,-96.8804","38.159,-109.5435",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,UNKNOWN_BROWSER,"32.8787,-76.7519","40.3865,-96.4783",1.0,1,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,UNKNOWN_BROWSER,"32.8787,-76.7519","40.3865,-96.4783",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,UNKNOWN_BROWSER,"32.8787,-76.7519","40.3865,-96.4783",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,UNKNOWN_BROWSER,"32.8787,-76.7519","40.3865,-96.4783",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,UNKNOWN_BROWSER,"32.8787,-76.7519","40.3865,-96.4783",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Samsung Internet,"31.9059,-107.5271","25.1411,-108.8464",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,Android,Samsung Internet,"31.9059,-107.5271","25.1411,-108.8464",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,Android,Samsung Internet,"31.9059,-107.5271","25.1411,-108.8464",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,Android,Samsung Internet,"31.9059,-107.5271","25.1411,-108.8464",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,Android,Samsung Internet,"31.9059,-107.5271","25.1411,-108.8464",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Chrome,"49.5413,-84.144","53.2812,-76.7179",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,Android,Chrome,"49.5413,-84.144","53.2812,-76.7179",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,Android,Chrome,"49.5413,-84.144","53.2812,-76.7179",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,Android,Chrome,"49.5413,-84.144","53.2812,-76.7179",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,Android,Chrome,"49.5413,-84.144","53.2812,-76.7179",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
desktop,Windows,Edge,"38.1816,-77.1934","25.6165,-88.1423",1.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.10433122311900135
desktop,Windows,Edge,"38.1816,-77.1934","25.6165,-88.1423",1.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.10433122311900135
desktop,Windows,Edge,"38.1816,-77.1934","25.6165,-88.1423",1.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.10433122311900135
desktop,Windows,Edge,"38.1816,-77.1934","25.6165,-88.1423",1.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.10433122311900135
desktop,Windows,Edge,"38.1816,-77.1934","25.6165,-88.1423",1.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.10433122311900135
desktop,Linux,Chrome,"47.6605,-102.1616","46.2266,-116.8893",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,Linux,Chrome,"47.6605,-102.1616","46.2266,-116.8893",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,Linux,Chrome,"47.6605,-102.1616","46.2266,-116.8893",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.029312230751356333
desktop,Linux,Chrome,"47.6605,-102.1616","46.2266,-116.8893",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,Linux,Chrome,"47.6605,-102.1616","46.2266,-116.8893",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,iOS,Safari,"29.097,-82.1268","36.2697,-66.6451",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"29.097,-82.1268","36.2697,-66.6451",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"29.097,-82.1268","36.2697,-66.6451",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"29.097,-82.1268","36.2697,-66.6451",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"29.097,-82.1268","36.2697,-66.6451",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Chrome,"41.0705,-105.2464","46.6659,-114.2454",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Chrome,"41.0705,-105.2464","46.6659,-114.2454",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Chrome,"41.0705,-105.2464","46.6659,-114.2454",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Chrome,"41.0705,-105.2464","46.6659,-114.2454",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Chrome,"41.0705,-105.2464","46.6659,-114.2454",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Chrome,"45.2465,-105.0571","54.6987,-116.1126",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,Android,Chrome,"45.2465,-105.0571","54.6987,-116.1126",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,Android,Chrome,"45.2465,-105.0571","54.6987,-116.1126",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,Android,Chrome,"45.2465,-105.0571","54.6987,-116.1126",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,Android,Chrome,"45.2465,-105.0571","54.6987,-116.1126",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
mobile,Android,Chrome,"48.6849,-114.6471","60.0085,-100.3632",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Chrome,"48.6849,-114.6471","60.0085,-100.3632",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Chrome,"48.6849,-114.6471","60.0085,-100.3632",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Chrome,"48.6849,-114.6471","60.0085,-100.3632",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Chrome,"48.6849,-114.6471","60.0085,-100.3632",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,macOS,Firefox,"33.4335,-97.9971","41.629,-85.3128",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
desktop,macOS,Firefox,"33.4335,-97.9971","41.629,-85.3128",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
desktop,macOS,Firefox,"33.4335,-97.9971","41.629,-85.3128",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.13010847436299788
desktop,macOS,Firefox,"33.4335,-97.9971","41.629,-85.3128",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
desktop,macOS,Firefox,"33.4335,-97.9971","41.629,-85.3128",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
desktop,Linux,Chrome,INVALID_COORD,"48.2721,-85.5805",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
desktop,Linux,Chrome,INVALID_COORD,"48.2721,-85.5805",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
desktop,Linux,Chrome,INVALID_COORD,"48.2721,-85.5805",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.016302499371440946
desktop,Linux,Chrome,INVALID_COORD,"48.2721,-85.5805",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
desktop,Linux,Chrome,INVALID_COORD,"48.2721,-85.5805",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.016302499371440946
mobile,Android,Chrome,"38.4703,-72.989","24.422,-73.4194",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,Android,Chrome,"38.4703,-72.989","24.422,-73.4194",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,Android,Chrome,"38.4703,-72.989","24.422,-73.4194",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,Android,Chrome,"38.4703,-72.989","24.422,-73.4194",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,Android,Chrome,"38.4703,-72.989","24.422,-73.4194",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
tablet,Android,Chrome,"0.0,0.0","27.5647,-101.1003",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
tablet,Android,Chrome,"0.0,0.0","27.5647,-101.1003",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
tablet,Android,Chrome,"0.0,0.0","27.5647,-101.1003",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
tablet,Android,Chrome,"0.0,0.0","27.5647,-101.1003",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
tablet,Android,Chrome,"0.0,0.0","27.5647,-101.1003",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.06913842034334684
desktop,macOS,Firefox,"42.25,-76.8432","28.3809,-93.7111",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Firefox,"42.25,-76.8432","28.3809,-93.7111",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Firefox,"42.25,-76.8432","28.3809,-93.7111",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Firefox,"42.25,-76.8432","28.3809,-93.7111",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Firefox,"42.25,-76.8432","28.3809,-93.7111",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,Android,Samsung Internet,"42.2524,-78.8753","999.9999,-800.0000",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"42.2524,-78.8753","999.9999,-800.0000",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"42.2524,-78.8753","999.9999,-800.0000",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"42.2524,-78.8753","999.9999,-800.0000",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"42.2524,-78.8753","999.9999,-800.0000",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,Android,Samsung Internet,"48.2652,-111.3328","42.8869,-127.399",0.0,0,,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"48.2652,-111.3328","42.8869,-127.399",0.0,0,,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"48.2652,-111.3328","42.8869,-127.399",0.0,0,,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"48.2652,-111.3328","42.8869,-127.399",0.0,0,,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"48.2652,-111.3328","42.8869,-127.399",0.0,0,,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"37.4328,-95.7091","39.3057,-97.7381",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Safari,"37.4328,-95.7091","39.3057,-97.7381",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Safari,"37.4328,-95.7091","39.3057,-97.7381",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Safari,"37.4328,-95.7091","39.3057,-97.7381",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Safari,"37.4328,-95.7091","39.3057,-97.7381",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,iOS,Safari,"30.7563,-114.1538","24.1397,-96.5339",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,iOS,Safari,"30.7563,-114.1538","24.1397,-96.5339",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,iOS,Safari,"30.7563,-114.1538","24.1397,-96.5339",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,iOS,Safari,"30.7563,-114.1538","24.1397,-96.5339",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,iOS,Safari,"30.7563,-114.1538","24.1397,-96.5339",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
mobile,iOS,Chrome,"26.1141,-85.8923","34.5891,-67.7789",1.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
mobile,iOS,Chrome,"26.1141,-85.8923","34.5891,-67.7789",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
mobile,iOS,Chrome,"26.1141,-85.8923","34.5891,-67.7789",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.03229546469845053
mobile,iOS,Chrome,"26.1141,-85.8923","34.5891,-67.7789",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
mobile,iOS,Chrome,"26.1141,-85.8923","34.5891,-67.7789",1.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.03229546469845053
mobile,Android,Samsung Internet,"35.3911,-72.505","46.9862,-82.9317",0.0,0,1.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.045217473483287515
mobile,Android,Samsung Internet,"35.3911,-72.505","46.9862,-82.9317",0.0,0,1.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.045217473483287515
mobile,Android,Samsung Internet,"35.3911,-72.505","46.9862,-82.9317",0.0,0,1.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.02083634451868043
mobile,Android,Samsung Internet,"35.3911,-72.505","46.9862,-82.9317",0.0,0,1.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.045217473483287515
mobile,Android,Samsung Internet,"35.3911,-72.505","46.9862,-82.9317",0.0,0,1.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.02083634451868043
mobile,iOS,Safari,"32.5479,-113.1455","29.5072,-108.181",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,iOS,Safari,"32.5479,-113.1455","29.5072,-108.181",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,iOS,Safari,"32.5479,-113.1455","29.5072,-108.181",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,iOS,Safari,"32.5479,-113.1455","29.5072,-108.181",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,iOS,Safari,"32.5479,-113.1455","29.5072,-108.181",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,iOS,,"44.0272,-83.3058","54.9149,-84.3427",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,,"44.0272,-83.3058","54.9149,-84.3427",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,,"44.0272,-83.3058","54.9149,-84.3427",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,,"44.0272,-83.3058","54.9149,-84.3427",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,,"44.0272,-83.3058","54.9149,-84.3427",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
desktop,macOS,Chrome,"33.8567,-88.3881","26.869,-73.3607",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
desktop,macOS,Chrome,"33.8567,-88.3881","26.869,-73.3607",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
desktop,macOS,Chrome,"33.8567,-88.3881","26.869,-73.3607",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.057324175898868755
desktop,macOS,Chrome,"33.8567,-88.3881","26.869,-73.3607",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
desktop,macOS,Chrome,"33.8567,-88.3881","26.869,-73.3607",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.029312230751356333
mobile,Android,Samsung Internet,"48.7268,-90.8197","49.7666,-99.9625",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.016302499371440946
mobile,Android,Samsung Internet,"48.7268,-90.8197","49.7666,-99.9625",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.016302499371440946
mobile,Android,Samsung Internet,"48.7268,-90.8197","49.7666,-99.9625",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.007391541344281977
mobile,Android,Samsung Internet,"48.7268,-90.8197","49.7666,-99.9625",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.016302499371440946
mobile,Android,Samsung Internet,"48.7268,-90.8197","49.7666,-99.9625",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.007391541344281977
mobile,Android,Samsung Internet,"49.0578,-100.494","59.8206,-120.3459",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,Android,Samsung Internet,"49.0578,-100.494","59.8206,-120.3459",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,Android,Samsung Internet,"49.0578,-100.494","59.8206,-120.3459",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,Android,Samsung Internet,"49.0578,-100.494","59.8206,-120.3459",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,Android,Samsung Internet,"49.0578,-100.494","59.8206,-120.3459",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
mobile,iOS,Safari,"40.5227,-102.2434","35.2991,-115.741",0.0,0,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.029312230751356333
mobile,iOS,Safari,"40.5227,-102.2434","35.2991,-115.741",0.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.029312230751356333
mobile,iOS,Safari,"40.5227,-102.2434","35.2991,-115.741",0.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.013386917827664779
mobile,iOS,Safari,"40.5227,-102.2434","35.2991,-115.741",0.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.029312230751356333
mobile,iOS,Safari,"40.5227,-102.2434","35.2991,-115.741",0.0,0,0.0,SUB_5,Express Stop Motel,1,-99.0,0.08,0,0.013386917827664779
tablet,iOS,Chrome,"48.2165,-117.7375","61.8378,-123.7566",1.0,1,0.0,SUB_1,BudgetInns Global,1,85.0,0.1,1,0.06913842034334684
tablet,iOS,Chrome,"48.2165,-117.7375","61.8378,-123.7566",1.0,0,0.0,SUB_2,Urban Stay Suites,2,180.0,0.12,1,0.06913842034334684
tablet,iOS,Chrome,"48.2165,-117.7375","61.8378,-123.7566",1.0,0,0.0,SUB_3,Grand Horizon Resorts,3,450.0,0.15,0,0.06913842034334684
tablet,iOS,Chrome,"48.2165,-117.7375","61.8378,-123.7566",1.0,0,0.0,SUB_4,EcoLodge Boutique,2,220.0,0.14,1,0.06913842034334684
